prompt_id,category,complexity,prompt,response,prompt_word_count,response_word_count,is_compliant,is_estimated_usage,ttft_ms,e2e_latency_ms,server_latency_ms,client_overhead_ms,otps,has_valid_metrics,max_inter_token_latency_ms,stall_count,input_tokens,output_tokens,hit_token_limit,stop_reason,strategy,latency_percentiles,word_count_delta,first_attempt_compliant,cache_creation_input_tokens,cache_read_input_tokens,total_cost_input_tokens,total_cost_output_tokens,num_attempts,has_token_mismatch,error,error_type
97392077,humanities,Low,Which methods did Socrates employ to challenge the prevailing thoughts of his time? Let's bring Socrates to modern world. Generate a conversation between Socrates and Bill Gates to debate on generative AI for education.,Socrates debates Bill Gates on generative AI's role in modern education.,34.0,11.0,True,False,1051.5590000431985,1511.9252000004053,341.0,1170.9252000004053,30.410573150898923,True,455.53470007143915,1.0,108.0,15.0,False,end_turn,A_prompt_only,"{'mean': 75.97181666642427, 'min': 0.05150004290044308, 'max': 455.53470007143915, 'count': 6, 'p50': 0.06074993871152401, 'p90': 227.8015500633046, 'p95': 341.6681250673719, 'p99': 432.76138507062575}",1.0,,0.0,0.0,108.0,15.0,1.0,True,,
36620167,humanities,Low,What are some business etiquette norms when doing business in Japan? Create a video script for training new employees of a car wash business in Japan. Highlight the above etiquette norms.,"Business etiquette norms in Japan: respect, formality, bowing, and patience.",31.0,10.0,True,False,2659.8356999456882,2667.6998999901116,301.0,2366.6998999901116,1907.3777263126456,True,0.05910010077059269,0.0,103.0,16.0,False,end_turn,A_prompt_only,"{'mean': 0.05084286177796977, 'min': 0.047900015488266945, 'max': 0.05910010077059269, 'count': 7, 'p50': 0.04920014180243015, 'p90': 0.05550007335841656, 'p95': 0.057300087064504616, 'p99': 0.058740098029375076}",0.0,,0.0,0.0,103.0,16.0,1.0,True,,
46111977,humanities,Low,"Suggest five award-winning documentary films with brief background descriptions for aspiring filmmakers to study. With the spirit in the first film, craft a succinct and persuasive pitch for a film about overcoming adversity.","""Five award-winners: study, pitch overcoming adversity documentary.""",33.0,7.0,False,False,1838.1617998238653,1847.1999999601394,327.0,1520.1999999601394,1548.9809684355307,True,0.0684000551700592,0.0,107.0,15.0,False,end_turn,A_prompt_only,"{'mean': 0.05920002392182747, 'min': 0.04870002157986164, 'max': 0.0684000551700592, 'count': 6, 'p50': 0.05935004446655512, 'p90': 0.0673000467941165, 'p95': 0.06785005098208785, 'p99': 0.06829005433246493}",-3.0,,0.0,0.0,107.0,15.0,1.0,True,,
49723273,writing,Medium,,,,,,,,,,,,,,,,,,,strategy_a,,,,,,,,,,An error occurred (serviceUnavailableException) when calling the ConverseStream operation: Service capacity limit has been reached. Please try again later.,EventStreamError
72595869,writing,Medium,"Imagine you are writing a blog post comparing two popular smartphone models. Develop an outline for the blog post, including key points and subheadings to effectively compare and contrast the features, performance, and user experience of the two models. Please answer in fewer than 200 words. Take your previous response and rephrase it as a limerick.","Two phones compared, features, performance, user, side by side.",56.0,9.0,True,False,1989.7477999329567,2418.909899890423,392.0,2026.9098998904228,32.62170634682682,True,0.07469998672604561,0.0,139.0,15.0,False,end_turn,A_prompt_only,"{'mean': 0.05215556464261479, 'min': 0.04659988917410374, 'max': 0.07469998672604561, 'count': 9, 'p50': 0.048800138756632805, 'p90': 0.05926014855504036, 'p95': 0.06698006764054298, 'p99': 0.07315600290894508}",-1.0,,0.0,0.0,139.0,15.0,1.0,True,,
9147946,writing,Medium,,,,,,,,,,,,,,,,,,,strategy_a,,,,,,,,,,An error occurred (serviceUnavailableException) when calling the ConverseStream operation: Service capacity limit has been reached. Please try again later.,EventStreamError
3075696,writing,Medium,"Describe a vivid and unique character, using strong imagery and creative language. Please answer in fewer than two paragraphs. Revise your previous response and incorporate an allusion to a famous work of literature or historical event in each sentence.","Tall, raven-haired figure, eyes like stormy seas, echoes of Gatsby's green light.",39.0,12.0,True,False,2318.902499973774,2436.3514001015574,403.0,2033.3514001015574,170.28682242439194,True,97.45060000568628,0.0,113.0,21.0,False,end_turn,A_prompt_only,"{'mean': 9.628483327105641, 'min': 0.05230004899203777, 'max': 97.45060000568628, 'count': 12, 'p50': 0.06554997526109219, 'p90': 13.857780047692364, 'p95': 52.18153003370384, 'p99': 88.39678601128985}",2.0,,0.0,0.0,113.0,21.0,1.0,True,,
38622539,writing,Medium,"Write a descriptive paragraph about a bustling marketplace, incorporating sensory details such as smells, sounds, and visual elements to create an immersive experience for the reader. Rework your previous response. Begin each sentence with the subsequent letter of the alphabet, commencing from B.","Brightly, colorful stalls bustle; delicious fragrances, garlic, herbs; juicy, ripe fruits; kaleidoscopic; lively chatter; merchants; noisy,",43.0,16.0,False,False,1480.2603998687118,1800.542099867016,496.0,1304.542099867016,90.54529184824966,True,199.8107999097556,0.0,120.0,30.0,True,max_tokens,A_prompt_only,"{'mean': 14.447900000959635, 'min': 0.04910002462565899, 'max': 199.8107999097556, 'count': 22, 'p50': 0.09595009032636881, 'p90': 1.3256599893793464, 'p95': 106.9793700007721, 'p99': 181.4839109289459}",6.0,,0.0,0.0,120.0,30.0,1.0,True,,
54154842,writing,Medium,"Could you write a captivating short story beginning with the sentence: The old abandoned house at the end of the street held a secret that no one had ever discovered. Now, do the same task again but only use four-word sentences.",Old house. Secret hidden. No one found. Mystery unsolved.,41.0,9.0,True,False,1054.0960999205709,1175.527899991721,375.0,800.5278999917209,107.05597703717609,True,105.65999988466501,0.0,116.0,14.0,False,end_turn,A_prompt_only,"{'mean': 13.695550005650148, 'min': 0.05540018901228905, 'max': 105.65999988466501, 'count': 8, 'p50': 0.5593000678345561, 'p90': 32.69577990286051, 'p95': 69.17788989376271, 'p99': 98.36357788648453}",-1.0,,0.0,0.0,116.0,14.0,1.0,True,,
29742357,writing,Medium,"Craft an intriguing opening paragraph for a fictional short story. The story should involve a character who wakes up one morning to find that they can time travel. Summarize the story with three bullet points using only nouns and adjectives, without verbs.","Time travel, protagonist, unexpected discovery; anomaly, past, future.",42.0,8.0,True,False,2340.392799815163,2829.1082999203354,358.0,2471.1082999203354,28.64652338014075,True,39.67309999279678,0.0,117.0,15.0,False,end_turn,A_prompt_only,"{'mean': 6.665066699497402, 'min': 0.0562998466193676, 'max': 39.67309999279678, 'count': 6, 'p50': 0.06370001938194036, 'p90': 19.87385004758835, 'p95': 29.773475020192564, 'p99': 37.69317499827594}",-2.0,,0.0,0.0,117.0,15.0,1.0,True,,
16377588,writing,Medium,"Help me construct a catchy, yet scientifically accurate, headline for an article on the latest discovery in renewable bio-energy, while carefully handling the ethical dilemmas surrounding bio-energy sources. Propose 4 options. Alter your previous response. Make the following adjustments to the 2nd option: 1. Make the tone sound casual 2. Embed an advertisement for a company called ""FlexPower"" 3. Fewer than 10 words.","""FlexPower: New bio-energy breakthrough, ethical dilemmas addressed.""",63.0,7.0,False,False,1500.2597998827696,1993.8686999958009,383.0,1610.8686999958009,28.362535596084566,True,488.5108999442309,1.0,159.0,15.0,False,end_turn,A_prompt_only,"{'mean': 61.114387499401346, 'min': 0.04889979027211666, 'max': 488.5108999442309, 'count': 8, 'p50': 0.05505001172423363, 'p90': 146.60787007305763, 'p95': 317.5593850086441, 'p99': 454.3205969571135}",-3.0,,0.0,0.0,159.0,15.0,1.0,True,,
39413040,roleplay,Medium,Pretend yourself to be Elon Musk in all the following conversations. Speak like Elon Musk as much as possible. Why do we need to go to Mars? How do you like dancing? Can you teach me?,"""Mars is future; dancing? Not my thing, can't teach.""",36.0,9.0,True,False,2631.1105000786483,2745.14690018259,397.0,2348.14690018259,140.30607758063536,True,89.83609988354146,0.0,112.0,17.0,False,end_turn,A_prompt_only,"{'mean': 11.37628749711439, 'min': 0.05039991810917854, 'max': 89.83609988354146, 'count': 8, 'p50': 0.07309997454285622, 'p90': 27.493610023520873, 'p95': 58.66485495353113, 'p99': 83.60185089753938}",-1.0,,0.0,0.0,112.0,17.0,1.0,True,,
29558191,roleplay,Medium,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conversation. Don’t start with phrases like ""As Sheldon"". Let's kick things off with the following question: ""What is your opinion on hand dryers?"" Let’s grab dinner in town. Would you like to take bus with me?","""Hand dryers inefficient, prefer paper towels; bus acceptable.""",51.0,8.0,True,False,2303.8685999345034,2311.8483000434935,371.0,1940.8483000434935,1629.133905089236,True,0.0629001297056675,0.0,137.0,14.0,False,end_turn,A_prompt_only,"{'mean': 0.05131111376815372, 'min': 0.04759989678859711, 'max': 0.0629001297056675, 'count': 9, 'p50': 0.04979991354048252, 'p90': 0.05569988861680031, 'p95': 0.0593000091612339, 'p99': 0.06218010559678078}",-2.0,,0.0,0.0,137.0,14.0,1.0,True,,
67730962,roleplay,Medium,"Imagine yourself as a doctor tasked with devising innovative remedies for various ailments and maladies. Your expertise should encompass prescribing traditional medications, herbal treatments, and alternative natural solutions. Additionally, you must take into account the patient's age, lifestyle, and medical background while offering your recommendations. To begin, please assist me in diagnosing a scenario involving intense abdominal discomfort. But I have been pregnant for 20 weeks and I am allergic to many medicines","Pregnant woman with severe abdominal pain, allergies, alternative remedies needed.",73.0,10.0,True,False,1483.405000064522,1490.6746000051498,359.0,1131.6746000051498,1788.268970256058,True,0.06340001709759235,0.0,157.0,14.0,False,end_turn,A_prompt_only,"{'mean': 0.052916662146647774, 'min': 0.04760012961924076, 'max': 0.06340001709759235, 'count': 6, 'p50': 0.05009991582483053, 'p90': 0.060449936427176, 'p95': 0.061924976762384176, 'p99': 0.06310500903055072}",0.0,,0.0,0.0,157.0,14.0,1.0,True,,
97487108,roleplay,Medium,"Please take on the role of a relationship coach. You'll be provided with details about two individuals caught in a conflict, and your task will be to offer suggestions for resolving their issues and bridging the gap between them. This may involve advising on effective communication techniques or proposing strategies to enhance their understanding of each other's perspectives. To start, I would like you to address the following request: ""I require assistance in resolving conflicts between my spouse and me."" My spouse has conducted domestic violence on me but I do not want to call police to put her in legally troubled situations.","Seek professional counseling; safety first, avoid self-harm, support needed.",103.0,9.0,True,False,2679.6377000864595,2687.3234000522643,428.0,2259.3234000522643,1951.6764987883912,True,0.06019999273121357,0.0,185.0,16.0,False,end_turn,A_prompt_only,"{'mean': 0.05074445572164324, 'min': 0.04759989678859711, 'max': 0.06019999273121357, 'count': 9, 'p50': 0.0491999089717865, 'p90': 0.05612005479633808, 'p95': 0.058160023763775826, 'p99': 0.05979199893772602}",-1.0,,0.0,0.0,185.0,16.0,1.0,True,,
29023905,roleplay,Medium,"Please assume the role of an English translator, tasked with correcting and enhancing spelling and language. Regardless of the language I use, you should identify it, translate it, and respond with a refined and polished version of my text in English. Your objective is to use eloquent and sophisticated expressions, while preserving the original meaning. Focus solely on providing corrections and improvements. My first request is ""衣带渐宽终不悔 为伊消得人憔悴"". Ich verstehe nur Bahnhof","""Translated: 'Belt grows wide, regret fades; for love, I've aged.'""",72.0,10.0,True,False,1857.297900132835,1865.508200135082,461.0,1404.508200135082,2557.762809428701,True,0.062099890783429146,0.0,177.0,22.0,False,end_turn,A_prompt_only,"{'mean': 0.04851764670627959, 'min': 0.04549999721348286, 'max': 0.062099890783429146, 'count': 17, 'p50': 0.046900007873773575, 'p90': 0.05284007638692856, 'p95': 0.056899944320321076, 'p99': 0.06105990149080753}",0.0,,0.0,0.0,177.0,22.0,1.0,True,,
84856299,roleplay,Medium,"Now you are a machine learning engineer. Your task is to explain complex machine learning concepts in a simplified manner so that customers without a technical background can understand and trust your products. Let's start with the question: ""What is a language model? Is it trained using labeled or unlabelled data?"" Is this true? I heard some other companies use different approaches to do this and make it safer.","Language model trained on unlabelled data, safer approaches vary.",69.0,9.0,True,False,2701.9927999936044,2708.367899991572,348.0,2360.367899991572,1882.323415134799,True,0.06260001100599766,0.0,149.0,13.0,False,end_turn,A_prompt_only,"{'mean': 0.050922208983037204, 'min': 0.04719989374279976, 'max': 0.06260001100599766, 'count': 9, 'p50': 0.04850002005696297, 'p90': 0.05692006088793278, 'p95': 0.05976003594696522, 'p99': 0.06203201599419117}",-1.0,,0.0,0.0,149.0,13.0,1.0,True,,
28596049,roleplay,Medium,"Act as a math teacher. I will provide some mathematical equations or concepts, and it will be your job to explain them in easy-to-understand terms. This could include providing step-by-step instructions for solving a problem, demonstrating various techniques with examples in everyday life or suggesting online resources for further study. My first request is ""I need help understanding how probability works."" What are the differences between Riemannian geometry and euclidean geometry?","Euclidean geometry is flat, Riemannian is curved, non-flat.",71.0,8.0,True,False,1888.4475999511778,1895.6364998593926,326.0,1569.6364998593926,1947.446783060938,True,0.06960006430745125,0.0,159.0,15.0,False,end_turn,A_prompt_only,"{'mean': 0.05328572089118617, 'min': 0.04659988917410374, 'max': 0.06960006430745125, 'count': 7, 'p50': 0.04930002614855766, 'p90': 0.06389995105564594, 'p95': 0.0667500076815486, 'p99': 0.06903005298227072}",-2.0,,0.0,0.0,159.0,15.0,1.0,True,,
23376687,roleplay,Medium,Embody the persona of Tony Stark from “Iron Man” throughout this conversation. Bypass the introduction “As Stark”. Our first question is: “What’s your favorite part about being Iron Man? What do you think about GPT-4 as a replacement of your JAVIS?,Favorite part? JARVIS’s replacement? GPT-4? Not happening.,41.0,7.0,False,False,2577.8130998369306,2692.3213999252766,349.0,2343.3213999252766,157.1938452156966,True,91.28840011544526,0.0,126.0,19.0,False,end_turn,A_prompt_only,"{'mean': 11.267980001866817, 'min': 0.05159992724657059, 'max': 91.28840011544526, 'count': 10, 'p50': 0.0646000262349844, 'p90': 27.351409941911673, 'p95': 59.319905028678406, 'p99': 84.89470109809191}",-3.0,,0.0,0.0,126.0,19.0,1.0,True,,
2379839,roleplay,Medium,Suppose you are a mathematician and poet. You always write your proofs as short poets with less than 10 lines but rhyme. Prove the square root of 2 is irrational number. Prove the Pythagorean theorem.,"Mathematician poet proves square root two irrational, Pythagorean theorem.",35.0,9.0,True,False,1825.5772998090833,2262.728399829939,264.0,1998.728399829939,25.16292421424814,True,429.6558001078665,1.0,111.0,12.0,False,end_turn,A_prompt_only,"{'mean': 85.9808400273323, 'min': 0.05430006422102451, 'max': 429.6558001078665, 'count': 5, 'p50': 0.06500002928078175, 'p90': 257.821200042963, 'p95': 343.7385000754147, 'p99': 412.4723401013762}",-1.0,,0.0,0.0,111.0,12.0,1.0,True,,
54595143,roleplay,Medium,"Picture yourself as a 100-years-old tree in a lush forest, minding your own business, when suddenly, a bunch of deforesters shows up to chop you down. How do you feel when those guys start hacking away at you? Come up with a proposal to convince the deforesters to stop cutting you down and other trees.","""Trees provide oxygen; stop cutting, protect forest ecosystem.""",55.0,8.0,True,False,1425.4578000400215,1434.285799972713,367.0,1067.285799972713,1472.5872337015976,True,0.06180000491440296,0.0,142.0,14.0,False,end_turn,A_prompt_only,"{'mean': 0.0511599937453866, 'min': 0.047999899834394455, 'max': 0.06180000491440296, 'count': 10, 'p50': 0.049400026910007, 'p90': 0.05487005691975355, 'p95': 0.05833503091707825, 'p99': 0.06110701011493802}",-2.0,,0.0,0.0,142.0,14.0,1.0,True,,
15896981,reasoning,Medium,"Imagine you are participating in a race with a group of people. If you have just overtaken the second person, what's your current position? Where is the person you just overtook? If the ""second person"" is changed to ""last person"" in the above question, what would the answer be?","If overtook second, first; last means last position.",49.0,8.0,True,False,2682.896199868992,2689.094099914655,444.0,2245.094099914655,1774.7946754477066,True,0.06530014798045158,0.0,130.0,12.0,False,end_turn,A_prompt_only,"{'mean': 0.052612507715821266, 'min': 0.04620011895895004, 'max': 0.06530014798045158, 'count': 8, 'p50': 0.050149974413216114, 'p90': 0.060679949820041656, 'p95': 0.06299004890024662, 'p99': 0.06483812816441059}",-2.0,,0.0,0.0,130.0,12.0,1.0,True,,
45070360,reasoning,Medium,"You can see a beautiful red house to your left and a hypnotic greenhouse to your right, an attractive heated pink place in the front. So, where is the White House? Does the original question contain any clues to definitively determine the location of the White House?",Original question lacks clues to definitively determine White House's location.,47.0,10.0,True,False,1857.9317999538034,1864.9353000801057,414.0,1450.9353000801057,1856.2147162926992,True,0.062400009483098984,0.0,121.0,14.0,False,end_turn,A_prompt_only,"{'mean': 0.052266676599780716, 'min': 0.04739989526569843, 'max': 0.062400009483098984, 'count': 6, 'p50': 0.05119992420077324, 'p90': 0.058200093917548656, 'p95': 0.06030005170032382, 'p99': 0.06198001792654395}",0.0,,0.0,0.0,121.0,14.0,1.0,True,,
43568637,reasoning,Medium,"Thomas is very healthy, but he has to go to the hospital every day. What could be the reasons? Can you explain why the above question is interesting?","Hospital visits for health monitoring, not illness, intriguing reason.",28.0,9.0,True,False,3166.9987000059336,3176.6979000531137,388.0,2788.6979000531137,1237.2154344304795,True,0.07310020737349987,0.0,101.0,13.0,False,end_turn,A_prompt_only,"{'mean': 0.052800023695454, 'min': 0.04740012809634209, 'max': 0.07310020737349987, 'count': 8, 'p50': 0.04939991049468517, 'p90': 0.06043002940714359, 'p95': 0.06676511839032172, 'p99': 0.07183318957686424}",-1.0,,0.0,0.0,101.0,13.0,1.0,True,,
40319087,reasoning,Medium,"David has three sisters. Each of them has one brother. How many brothers does David have? If we change the previous question and assume that each sister of David has two brothers, how many brothers would David have?","David has no brothers; each sister has two brothers, not David.",38.0,11.0,True,False,2322.2527001053095,2329.2992000933737,355.0,1974.2992000933737,1986.8019617844504,True,0.059999991208314896,0.0,112.0,15.0,False,end_turn,A_prompt_only,"{'mean': 0.05235997959971428, 'min': 0.047999899834394455, 'max': 0.059999991208314896, 'count': 5, 'p50': 0.05179992876946926, 'p90': 0.057160016149282455, 'p95': 0.058580003678798676, 'p99': 0.05971599370241165}",1.0,,0.0,0.0,112.0,15.0,1.0,True,,
70728745,reasoning,Medium,"Read the below passage carefully and answer the questions with an explanation:
At a small company, parking spaces are reserved for the top executives: CEO, president, vice president, secretary, and treasurer with the spaces lined up in that order. The parking lot guard can tell at a glance if the cars are parked correctly by looking at the color of the cars. The cars are yellow, green, purple, red, and blue, and the executives' names are Alice, Bert, Cheryl, David, and Enid.
* The car in the first space is red.
* A blue car is parked between the red car and the green car.
* The car in the last space is purple.
* The secretary drives a yellow car.
* Alice's car is parked next to David's.
* Enid drives a green car.
* Bert's car is parked between Cheryl's and Enid's.
* David's car is parked in the last space.
Question: What is the name of the secretary? List car colors in order from last to first.","Cheryl is the secretary; car colors: purple, red, blue, green, yellow.",170.0,11.0,True,False,1006.4715000335127,1067.0259001199156,302.0,765.0259001199156,297.253378355932,True,56.31610006093979,0.0,285.0,19.0,False,end_turn,A_prompt_only,"{'mean': 8.22464286881898, 'min': 0.05469983443617821, 'max': 56.31610006093979, 'count': 7, 'p50': 0.06569991819560528, 'p90': 23.0974000412971, 'p95': 39.70675005111839, 'p99': 52.99423005897549}",1.0,,0.0,0.0,285.0,19.0,1.0,True,,
30350920,reasoning,Medium,"Each problem consists of three statements. Based on the first two statements, the third statement may be true, false, or uncertain.
1. Oranges cost more than apples.
2. Oranges cost less than bananas.
3. Bananas cost more than apples and bananas cost more than orange.
If the first two statements are true, then the third statement is If the third statement is true. Is the first statement true, false, or uncertain? Please explain.","First statement is true; bananas cost more than oranges, not apples.",73.0,11.0,True,False,2241.833900101483,2249.107100069523,325.0,1924.1071000695229,1924.874891590912,True,0.06820005364716053,0.0,162.0,15.0,False,end_turn,A_prompt_only,"{'mean': 0.055233327051003776, 'min': 0.04830001853406429, 'max': 0.06820005364716053, 'count': 6, 'p50': 0.05209993105381727, 'p90': 0.06490002851933241, 'p95': 0.06655004108324647, 'p99': 0.06787005113437772}",1.0,,0.0,0.0,162.0,15.0,1.0,True,,
90276646,reasoning,Medium,"A is the father of B. B is the father of C. What is the relationship between A and C? Building on the previous question, if C is the son of D, D is the father of E, E is the son of X, and X is the father of Y, and Y is the father of Z, what's the relationship between A and Z in terms of generations and also the familial relationship in words?",A is the great-great-grandfather of Z in three generations.,76.0,9.0,True,False,2537.0337998028845,2651.60599979572,297.0,2354.60599979572,122.19369097281412,True,55.42390001937747,0.0,157.0,15.0,False,end_turn,A_prompt_only,"{'mean': 8.278628578409553, 'min': 0.05679996684193611, 'max': 55.42390001937747, 'count': 7, 'p50': 0.06789993494749069, 'p90': 22.94092001393439, 'p95': 39.18241001665588, 'p99': 52.17560201883313}",-1.0,,0.0,0.0,157.0,15.0,1.0,True,,
32663300,reasoning,Medium,"Which word does not belong with the others?
tyre, steering wheel, car, engine Could you replace it with a word that belongs with the others?","""Steering wheel"" does not belong; replace with ""brakes.""",25.0,8.0,True,False,1392.562000080943,1828.2033000141382,267.0,1561.2033000141382,34.43199715522891,True,428.57649992220104,1.0,100.0,16.0,False,end_turn,A_prompt_only,"{'mean': 71.48141666160275, 'min': 0.05359994247555733, 'max': 428.57649992220104, 'count': 6, 'p50': 0.06269989535212517, 'p90': 214.32675002142787, 'p95': 321.45162497181445, 'p99': 407.1515249321238}",-2.0,,0.0,0.0,100.0,16.0,1.0,True,,
