prompt_id,category,complexity,prompt,response,prompt_word_count,response_word_count,is_compliant,is_estimated_usage,ttft_ms,e2e_latency_ms,server_latency_ms,client_overhead_ms,otps,has_valid_metrics,max_inter_token_latency_ms,stall_count,input_tokens,output_tokens,hit_token_limit,stop_reason,strategy,latency_percentiles,word_count_delta,first_attempt_compliant,cache_creation_input_tokens,cache_read_input_tokens,total_cost_input_tokens,total_cost_output_tokens,num_attempts
46111977,humanities,Low,"Suggest five award-winning documentary films with brief background descriptions for aspiring filmmakers to study. With the spirit in the first film, craft a succinct and persuasive pitch for a film about overcoming adversity.","""Five award-winners: study, pitch overcoming adversity documentary.""",33,7,True,False,1408.9672998525202,1475.6891999859363,272.0,1203.6891999859363,209.82615860768087,True,47.09120001643896,0,107,15,False,end_turn,A_prompt_only,"{'p50': 0.1824999926611781, 'p90': 23.998000076971948, 'p95': 35.544600046705455, 'p99': 44.78188002249227, 'mean': 8.115300016167263, 'min': 0.15549990348517895, 'max': 47.09120001643896, 'count': 6}",-1,,0,0,107,15,1
49723273,writing,Medium,"Draft a professional email seeking your supervisor's feedback on the 'Quarterly Financial Report' you prepared. Ask specifically about the data analysis, presentation style, and the clarity of conclusions drawn. Keep the email short and to the point. Take a moment to evaluate and critique your own response.","""Seek supervisor's feedback on 'Quarterly Financial Report' data, style, clarity.""",47,10,True,False,1411.452000029385,1415.644499938935,367.0,1048.644499938935,4531.90230409321,True,0.05929986946284771,0,127,20,False,end_turn,A_prompt_only,"{'p50': 0.05070003680884838, 'p90': 0.05594990216195583, 'p95': 0.05762488581240177, 'p99': 0.05896487273275852, 'mean': 0.04956665604064862, 'min': 0.041499966755509377, 'max': 0.05929986946284771, 'count': 6}",2,,0,0,127,20,1
72595869,writing,Medium,"Imagine you are writing a blog post comparing two popular smartphone models. Develop an outline for the blog post, including key points and subheadings to effectively compare and contrast the features, performance, and user experience of the two models. Please answer in fewer than 200 words. Take your previous response and rephrase it as a limerick.","Two phones compared, features, performance, user, subheadings, concise blog post.",56,10,True,False,1707.545599900186,2313.11669992283,359.0,1954.1166999228299,29.724007633995306,True,114.84399996697903,0,139,19,False,end_turn,A_prompt_only,"{'p50': 0.18120021559298038, 'p90': 1.1523999273777008, 'p95': 57.998199947178364, 'p99': 103.47483996301894, 'mean': 10.807118188081818, 'min': 0.07480010390281677, 'max': 114.84399996697903, 'count': 11}",2,,0,0,139,19,1
9147946,writing,Medium,"Write a persuasive email to convince your introverted friend, who dislikes public speaking, to volunteer as a guest speaker at a local event. Use compelling arguments and address potential objections. Please be concise. Can you rephrase your previous answer and incorporate a metaphor or simile in each sentence?","""Volunteering as speaker is like a quiet river finding its voice.""",48,11,True,False,1853.4877998754382,1949.6913999319077,372.0,1577.6913999319077,145.5246996139677,True,90.10939998552203,0,124,15,False,end_turn,A_prompt_only,"{'p50': 0.1574999187141657, 'p90': 18.173560034483685, 'p95': 54.14148001000282, 'p99': 82.9158159904182, 'mean': 10.15598890889022, 'min': 0.13860012404620647, 'max': 90.10939998552203, 'count': 9}",3,,0,0,124,15,1
3075696,writing,Medium,"Describe a vivid and unique character, using strong imagery and creative language. Please answer in fewer than two paragraphs. Revise your previous response and incorporate an allusion to a famous work of literature or historical event in each sentence.","Tall, cloaked figure with eyes like stormy seas, reminiscent of Ahab's obsession.",39,12,True,False,1489.0301001723856,1614.1415999736637,386.0,1228.1415999736637,135.87879632969063,True,76.70249999500811,0,113,18,False,end_turn,A_prompt_only,"{'p50': 0.1584499841555953, 'p90': 8.835839969105992, 'p95': 42.76916998205699, 'p99': 69.91583399241792, 'mean': 7.927299989387393, 'min': 0.1368001103401184, 'max': 76.70249999500811, 'count': 10}",4,,0,0,113,18,1
38622539,writing,Medium,"Write a descriptive paragraph about a bustling marketplace, incorporating sensory details such as smells, sounds, and visual elements to create an immersive experience for the reader. Rework your previous response. Begin each sentence with the subsequent letter of the alphabet, commencing from B.","Brightly, colorful stalls; fragrant spices; chattering vendors; delicious aromas; fresh fruits; golden sun; inviting sights; juicy meats; kaleidoscopic",43,18,False,False,1830.395500175655,1835.1584000047296,415.0,1420.1584000047296,6088.7276744666815,True,0.06739981472492218,0,120,30,True,max_tokens,A_prompt_only,"{'p50': 0.04725006874650717, 'p90': 0.05232004914432765, 'p95': 0.056665064767003066, 'p99': 0.06525286473333834, 'mean': 0.04894499434158206, 'min': 0.04529999569058418, 'max': 0.06739981472492218, 'count': 20}",10,,0,0,120,30,1
54154842,writing,Medium,"Could you write a captivating short story beginning with the sentence: The old abandoned house at the end of the street held a secret that no one had ever discovered. Now, do the same task again but only use four-word sentences.",Old house. Secret hidden. No one found. Mystery unsolved.,41,9,True,False,1470.5935001838952,1942.0604000333697,357.0,1585.0604000333697,27.57351577417316,True,467.5227999687195,1,116,14,False,end_turn,A_prompt_only,"{'p50': 0.05530007183551788, 'p90': 93.64016000181445, 'p95': 280.58147998526675, 'p99': 430.1345359720289, 'mean': 52.008499986388614, 'min': 0.04920014180243015, 'max': 467.5227999687195, 'count': 9}",1,,0,0,116,14,1
29742357,writing,Medium,"Craft an intriguing opening paragraph for a fictional short story. The story should involve a character who wakes up one morning to find that they can time travel. Summarize the story with three bullet points using only nouns and adjectives, without verbs.","Time travel, protagonist, unexpected discovery; anomaly, past, future.",42,8,True,False,1836.6038999520242,1840.5585000291467,327.0,1513.5585000291467,3540.1809859334876,True,0.06810016930103302,0,117,15,False,end_turn,A_prompt_only,"{'p50': 0.05134998355060816, 'p90': 0.06225006654858589, 'p95': 0.06517511792480946, 'p99': 0.06751515902578831, 'mean': 0.05386668878297011, 'min': 0.047900015488266945, 'max': 0.06810016930103302, 'count': 6}",0,,0,0,117,15,1
16377588,writing,Medium,"Help me construct a catchy, yet scientifically accurate, headline for an article on the latest discovery in renewable bio-energy, while carefully handling the ethical dilemmas surrounding bio-energy sources. Propose 4 options. Alter your previous response. Make the following adjustments to the 2nd option: 1. Make the tone sound casual 2. Embed an advertisement for a company called ""FlexPower"" 3. Fewer than 10 words.","""FlexPower: Bio-energy breakthrough, ethical dilemmas addressed.""",63,6,True,False,1740.1090001221746,1858.053700067103,328.0,1530.053700067103,110.2211460631132,True,67.12679984048009,0,159,14,False,end_turn,A_prompt_only,"{'p50': 0.16599998343735933, 'p90': 21.575909899547685, 'p95': 44.35135487001386, 'p99': 62.57171084638683, 'mean': 8.769249980105087, 'min': 0.1471999567002058, 'max': 67.12679984048009, 'count': 8}",-2,,0,0,159,14,1
39413040,roleplay,Medium,Pretend yourself to be Elon Musk in all the following conversations. Speak like Elon Musk as much as possible. Why do we need to go to Mars? How do you like dancing? Can you teach me?,"""Mars for humanity's survival, dancing? Not my thing, can't teach.""",36,10,True,False,1830.4509001318365,1835.1660000625998,322.0,1513.1660000625998,4029.607066445445,True,0.06640003994107246,0,112,20,False,end_turn,A_prompt_only,"{'p50': 0.049749971367418766, 'p90': 0.061540002934634686, 'p95': 0.06397002143785357, 'p99': 0.06591403624042869, 'mean': 0.052360002882778645, 'min': 0.046900007873773575, 'max': 0.06640003994107246, 'count': 10}",2,,0,0,112,20,1
29558191,roleplay,Medium,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conversation. Don’t start with phrases like ""As Sheldon"". Let's kick things off with the following question: ""What is your opinion on hand dryers?"" Let’s grab dinner in town. Would you like to take bus with me?","""Hand dryers inefficient, prefer paper towels; bus acceptable.""",51,8,True,False,1028.9737000130117,1493.7211000360548,337.0,1156.7211000360548,27.97218445838628,True,459.9796000402421,1,137,14,False,end_turn,A_prompt_only,"{'p50': 0.05259993486106396, 'p90': 92.13952007703492, 'p95': 276.0595600586383, 'p99': 423.1955920439213, 'mean': 51.16978890469505, 'min': 0.04770001396536827, 'max': 459.9796000402421, 'count': 9}",0,,0,0,137,14,1
67730962,roleplay,Medium,"Imagine yourself as a doctor tasked with devising innovative remedies for various ailments and maladies. Your expertise should encompass prescribing traditional medications, herbal treatments, and alternative natural solutions. Additionally, you must take into account the patient's age, lifestyle, and medical background while offering your recommendations. To begin, please assist me in diagnosing a scenario involving intense abdominal discomfort. But I have been pregnant for 20 weeks and I am allergic to many medicines","Pregnant woman with severe abdominal pain, avoiding many medications.",73,9,True,False,2330.517399823293,2333.935699891299,335.0,1998.935699891299,3217.9737826284218,True,0.06350013427436352,0,157,12,False,end_turn,A_prompt_only,"{'p50': 0.05284999497234821, 'p90': 0.060950079932808876, 'p95': 0.0622251071035862, 'p99': 0.06324512884020805, 'mean': 0.05470000905916095, 'min': 0.04959991201758385, 'max': 0.06350013427436352, 'count': 4}",1,,0,0,157,12,1
29023905,roleplay,Medium,"Please assume the role of an English translator, tasked with correcting and enhancing spelling and language. Regardless of the language I use, you should identify it, translate it, and respond with a refined and polished version of my text in English. Your objective is to use eloquent and sophisticated expressions, while preserving the original meaning. Focus solely on providing corrections and improvements. My first request is ""衣带渐宽终不悔 为伊消得人憔悴"". Ich verstehe nur Bahnhof","""Translated: 'Wider belt, no regret; for love, I'll grow frail.'""",72,10,True,False,1438.8512000441551,1901.3018000405282,403.0,1498.3018000405282,45.41025571199324,True,457.38229993730783,1,177,22,False,end_turn,A_prompt_only,"{'p50': 0.047299894504249096, 'p90': 0.06590003613382578, 'p95': 114.39560010330752, 'p99': 388.7849599705076, 'mean': 28.633900001295842, 'min': 0.045800115913152695, 'max': 457.38229993730783, 'count': 16}",2,,0,0,177,22,1
84856299,roleplay,Medium,"Now you are a machine learning engineer. Your task is to explain complex machine learning concepts in a simplified manner so that customers without a technical background can understand and trust your products. Let's start with the question: ""What is a language model? Is it trained using labeled or unlabelled data?"" Is this true? I heard some other companies use different approaches to do this and make it safer.","Language model trained on unlabelled data, safer approaches vary.",69,9,True,False,1492.282300023362,1945.168700069189,372.0,1573.168700069189,26.496710872275553,True,448.1087001040578,1,149,13,False,end_turn,A_prompt_only,"{'p50': 0.05330005660653114, 'p90': 89.77022003382453, 'p95': 268.93946006894095, 'p99': 412.27485209703445, 'mean': 49.851955561381246, 'min': 0.047900015488266945, 'max': 448.1087001040578, 'count': 9}",1,,0,0,149,13,1
28596049,roleplay,Medium,"Act as a math teacher. I will provide some mathematical equations or concepts, and it will be your job to explain them in easy-to-understand terms. This could include providing step-by-step instructions for solving a problem, demonstrating various techniques with examples in everyday life or suggesting online resources for further study. My first request is ""I need help understanding how probability works."" What are the differences between Riemannian geometry and euclidean geometry?","Euclidean geometry is flat, Riemannian is curved, complex shapes.",71,9,True,False,1029.7724998090416,1082.5189999304712,320.0,762.5189999304712,246.4618499819371,True,49.64780015870929,0,159,14,False,end_turn,A_prompt_only,"{'p50': 0.16419996973127127, 'p90': 24.9184500426054, 'p95': 37.283125100657344, 'p99': 47.174865147098906, 'mean': 8.40945002467682, 'min': 0.14150002971291542, 'max': 49.64780015870929, 'count': 6}",1,,0,0,159,14,1
23376687,roleplay,Medium,Embody the persona of Tony Stark from “Iron Man” throughout this conversation. Bypass the introduction “As Stark”. Our first question is: “What’s your favorite part about being Iron Man? What do you think about GPT-4 as a replacement of your JAVIS?,"Favorite part? JARVIS’s replacement? GPT-4? Too slow, too dumb.",41,9,True,False,1419.4773000199348,1424.3552999105304,392.0,1032.3552999105304,4305.04314698449,True,0.10460009798407555,0,126,22,False,end_turn,A_prompt_only,"{'p50': 0.04754995461553335, 'p90': 0.060799880884587765, 'p95': 0.08067497983574864, 'p99': 0.0998150743544102, 'mean': 0.05455833161249757, 'min': 0.045800115913152695, 'max': 0.10460009798407555, 'count': 12}",1,,0,0,126,22,1
2379839,roleplay,Medium,Suppose you are a mathematician and poet. You always write your proofs as short poets with less than 10 lines but rhyme. Prove the square root of 2 is irrational number. Prove the Pythagorean theorem.,"Mathematician poet proves square root two irrational, Pythagorean theorem.",35,9,True,False,1046.2786999996752,1118.188900174573,352.0,766.1889001745731,152.96856319751743,True,64.76179999299347,0,111,12,False,end_turn,A_prompt_only,"{'p50': 0.17480016686022282, 'p90': 26.31631991826, 'p95': 45.53905995562668, 'p99': 60.917251985520096, 'mean': 9.461885717298303, 'min': 0.13040006160736084, 'max': 64.76179999299347, 'count': 7}",1,,0,0,111,12,1
54595143,roleplay,Medium,"Picture yourself as a 100-years-old tree in a lush forest, minding your own business, when suddenly, a bunch of deforesters shows up to chop you down. How do you feel when those guys start hacking away at you? Come up with a proposal to convince the deforesters to stop cutting you down and other trees.","""Trees provide oxygen; stop cutting, preserve forest, save planet.""",55,9,True,False,1431.1424000188708,1435.9353000763804,383.0,1052.9353000763804,3129.629205703532,True,0.05779997445642948,0,142,16,False,end_turn,A_prompt_only,"{'p50': 0.04784995689988136, 'p90': 0.05339996423572302, 'p95': 0.0554899568669498, 'p99': 0.057337970938533545, 'mean': 0.04948334147532781, 'min': 0.046900007873773575, 'max': 0.05779997445642948, 'count': 12}",1,,0,0,142,16,1
15896981,reasoning,Medium,"Imagine you are participating in a race with a group of people. If you have just overtaken the second person, what's your current position? Where is the person you just overtook? If the ""second person"" is changed to ""last person"" in the above question, what would the answer be?","If overtook second, first; last means last position.",49,8,True,False,1835.0158999674022,1839.026000117883,366.0,1473.026000117883,2743.073635874393,True,0.06680004298686981,0,130,12,False,end_turn,A_prompt_only,"{'p50': 0.04854996223002672, 'p90': 0.05959006957709789, 'p95': 0.06319505628198385, 'p99': 0.06607904564589262, 'mean': 0.05190001684240997, 'min': 0.04739989526569843, 'max': 0.06680004298686981, 'count': 8}",0,,0,0,130,12,1
45070360,reasoning,Medium,"You can see a beautiful red house to your left and a hypnotic greenhouse to your right, an attractive heated pink place in the front. So, where is the White House? Does the original question contain any clues to definitively determine the location of the White House?",Original question lacks clues to definitively determine White House location.,47,10,True,False,1422.0986999571323,1426.0162999853492,280.0,1146.0162999853492,2807.8415154103504,True,0.067099928855896,0,121,12,False,end_turn,A_prompt_only,"{'p50': 0.05240016616880894, 'p90': 0.06261998787522316, 'p95': 0.06485995836555958, 'p99': 0.06665193475782871, 'mean': 0.05517997778952122, 'min': 0.04849978722631931, 'max': 0.067099928855896, 'count': 5}",2,,0,0,121,12,1
43568637,reasoning,Medium,"Thomas is very healthy, but he has to go to the hospital every day. What could be the reasons? Can you explain why the above question is interesting?","Hospital visits for health monitoring, not illness, intriguing reason.",28,9,True,False,1755.5631999857724,1821.496400050819,334.0,1487.496400050819,182.00239011850437,True,54.10199984908104,0,101,13,False,end_turn,A_prompt_only,"{'p50': 0.16695004887878895, 'p90': 16.670549963600923, 'p95': 35.38627490634096, 'p99': 50.358854860533015, 'mean': 6.961000006413087, 'min': 0.13900012709200382, 'max': 54.10199984908104, 'count': 8}",1,,0,0,101,13,1
40319087,reasoning,Medium,"David has three sisters. Each of them has one brother. How many brothers does David have? If we change the previous question and assume that each sister of David has two brothers, how many brothers would David have?","David has no brothers; sisters have two brothers, not him.",38,10,True,False,1436.2077999394387,1499.5500999502838,309.0,1190.5500999502838,205.23410103160484,True,58.150799944996834,0,112,14,False,end_turn,A_prompt_only,"{'p50': 0.16910000704228878, 'p90': 23.604299873113654, 'p95': 40.87754990905519, 'p99': 54.696149937808485, 'mean': 8.50730000196823, 'min': 0.15119998715817928, 'max': 58.150799944996834, 'count': 7}",2,,0,0,112,14,1
30350920,reasoning,Medium,"Each problem consists of three statements. Based on the first two statements, the third statement may be true, false, or uncertain.
1. Oranges cost more than apples.
2. Oranges cost less than bananas.
3. Bananas cost more than apples and bananas cost more than orange.
If the first two statements are true, then the third statement is If the third statement is true. Is the first statement true, false, or uncertain? Please explain.","Oranges cost more than apples, but bananas cost more than oranges.",73,11,True,False,1038.2058001123369,1079.3930999934673,305.0,774.3930999934673,339.91060449228326,True,36.82349994778633,0,162,15,False,end_turn,A_prompt_only,"{'p50': 0.07994996849447489, 'p90': 25.802669953554876, 'p95': 31.313084950670586, 'p99': 35.72141694836318, 'mean': 9.261549974326044, 'min': 0.06280001252889633, 'max': 36.82349994778633, 'count': 4}",3,,0,0,162,15,1
90276646,reasoning,Medium,"A is the father of B. B is the father of C. What is the relationship between A and C? Building on the previous question, if C is the son of D, D is the father of E, E is the son of X, and X is the father of Y, and Y is the father of Z, what's the relationship between A and Z in terms of generations and also the familial relationship in words?",A is the great-great-grandfather of Z in three generations.,76,9,True,False,1054.2511998210102,1499.030299950391,339.0,1160.030299950391,31.47629912450376,True,441.0993999335915,1,157,15,False,end_turn,A_prompt_only,"{'p50': 0.05600019358098507, 'p90': 176.53282005339878, 'p95': 308.8161099934947, 'p99': 414.64274194557197, 'mean': 63.07598572623517, 'min': 0.04970002919435501, 'max': 441.0993999335915, 'count': 7}",1,,0,0,157,15,1
32663300,reasoning,Medium,"Which word does not belong with the others?
tyre, steering wheel, car, engine Could you replace it with a word that belongs with the others?","Replace ""tyre"" with ""dashboard"" for car components.",25,7,True,False,2021.2769000791013,2507.783900015056,338.0,2169.783900015056,26.721095486213677,True,49.30259985849261,0,100,14,False,end_turn,A_prompt_only,"{'p50': 0.12245005927979946, 'p90': 25.203599827364087, 'p95': 37.25309984292835, 'p99': 46.89269985537977, 'mean': 8.461133305293819, 'min': 0.05539995618164539, 'max': 49.30259985849261, 'count': 6}",-1,,0,0,100,14,1
28957987,reasoning,Medium,"One morning after sunrise, Suresh was standing facing a pole. The shadow of the pole fell exactly to his right. Can you tell me the direction towards which the shadow was pointing - east, south, west, or north? Explain your reasoning steps. To which direction was Suresh facing? How do you solve this?","Suresh faced west; shadow fell east, indicating sunrise in morning.",53,10,True,False,1725.4908999893814,1888.6974998749793,316.0,1572.6974998749793,79.65364151396174,True,77.55209994502366,0,132,14,False,end_turn,A_prompt_only,"{'p50': 0.14905002899467945, 'p90': 8.225009799934895, 'p95': 42.888554872479205, 'p99': 70.6193909305148, 'mean': 7.92535999789834, 'min': 0.12900005094707012, 'max': 77.55209994502366, 'count': 10}",2,,0,0,132,14,1
36918905,extraction,Medium,"Given the following records of stock prices, extract the highest and lowest closing prices for each month in the year 2022. Return the results as a CSV string, with one line allocated for each month.
Date,Open,High,Low,Close,Volume
2022-01-01,150.02,155.28,148.50,153.80,15678900
2022-01-02,154.32,157.25,153.48,156.25,19874500
2022-02-01,160.50,163.28,159.50,161.80,14326700
2022-02-02,161.80,164.25,161.30,163.90,17689200
2022-03-01,165.40,168.35,163.10,166.80,16253400
2022-03-02,167.00,169.85,165.50,168.20,19568100 Do the same task again with the JSON format and round all numbers in your response to the nearest integers.","CSV and JSON monthly highest, lowest stock prices 2022, rounded.",62,10,True,False,1806.9271999411285,1855.0791000016034,360.0,1495.0791000016034,353.04941193700313,True,34.59140006452799,0,432,18,False,end_turn,A_prompt_only,"{'p50': 0.05570007488131523, 'p90': 14.681540103629244, 'p95': 24.63647008407859, 'p99': 32.6004140684381, 'mean': 5.183071430240359, 'min': 0.05059991963207722, 'max': 34.59140006452799, 'count': 7}",2,,0,0,432,18,1
67710207,stem,Medium,Consider a satellite that is in a circular orbit around the Earth. The speed of the satellite decreases. What will happen to the satellite's orbital radius and period of revolution? Please justify your answer using principles of physics. What are some corner cases or edge cases in your solution? How do you handle them?,"Satellite's radius increases, period lengthens; conservation of angular momentum.",54,9,True,False,1749.4095999281853,1866.1490997765213,350.0,1516.1490997765213,137.05729441008964,True,74.58349992521107,0,131,17,False,end_turn,A_prompt_only,"{'p50': 0.1852000132203102, 'p90': 16.349180089309826, 'p95': 45.46634000726041, 'p99': 68.76006794162095, 'mean': 8.75159999769595, 'min': 0.1354999840259552, 'max': 74.58349992521107, 'count': 9}",1,,0,0,131,17,1
80635012,stem,Medium,"Photosynthesis is a vital process for life on Earth. Could you outline the two main stages of photosynthesis, including where they take place within the chloroplast, and the primary inputs and outputs for each stage? How much energy can a tree produce through photosynthesis in its lifetime? Please provide an estimate using actual numerical values and thoroughly explain your thought process step-by-step.","Photosynthesis stages: light, dark; chloroplasts; inputs CO2, outputs O2, energy.",62,10,True,False,991.6267001535743,1432.798400055617,330.0,1102.798400055617,52.133897086116114,True,436.138000106439,1,144,24,False,end_turn,A_prompt_only,"{'p50': 0.0498499721288681, 'p90': 0.16743983142077926, 'p95': 196.35851494967906, 'p99': 388.1821030750873, 'mean': 36.405166649880506, 'min': 0.04650000482797623, 'max': 436.138000106439, 'count': 12}",2,,0,0,144,24,1
