prompt_id,category,complexity,prompt,response,prompt_word_count,response_word_count,is_compliant,is_estimated_usage,ttft_ms,e2e_latency_ms,server_latency_ms,client_overhead_ms,otps,has_valid_metrics,max_inter_token_latency_ms,stall_count,input_tokens,output_tokens,hit_token_limit,stop_reason,strategy,latency_percentiles,word_count_delta,first_attempt_compliant,cache_creation_input_tokens,cache_read_input_tokens,total_cost_input_tokens,total_cost_output_tokens,num_attempts,has_token_mismatch,error,error_type
97392077,humanities,Low,Which methods did Socrates employ to challenge the prevailing thoughts of his time? Let's bring Socrates to modern world. Generate a conversation between Socrates and Bill Gates to debate on generative AI for education.,Socrates debates Bill Gates on generative AI's role in modern education.,34.0,11.0,True,False,1342.6460998598486,1349.212900036946,341.0,1008.2129000369459,2131.936349887279,True,0.06420002318918705,0.0,108.0,15.0,False,end_turn,C_fast_correction,"{'mean': 0.05401667052259048, 'min': 0.04989979788661003, 'max': 0.06420002318918705, 'count': 6, 'p50': 0.051600043661892414, 'p90': 0.060450052842497826, 'p95': 0.06232503801584244, 'p99': 0.06382502615451813}",1.0,True,0.0,0.0,108.0,15.0,1.0,True,,
36620167,humanities,Low,What are some business etiquette norms when doing business in Japan? Create a video script for training new employees of a car wash business in Japan. Highlight the above etiquette norms.,"Business etiquette in Japan: respect, formality, and politeness essential.",31.0,9.0,True,False,2090.4127000831068,2147.0233001746237,245.0,1902.0233001746237,229.63897183538307,True,51.004899898543954,0.0,103.0,14.0,False,end_turn,C_fast_correction,"{'mean': 8.719916688278317, 'min': 0.06510014645755291, 'max': 51.004899898543954, 'count': 6, 'p50': 0.08735002484172583, 'p90': 26.005249936133623, 'p95': 38.50507491733879, 'p99': 48.50493490230293}",-1.0,True,0.0,0.0,103.0,14.0,1.0,True,,
46111977,humanities,Low,"Suggest five award-winning documentary films with brief background descriptions for aspiring filmmakers to study. With the spirit in the first film, craft a succinct and persuasive pitch for a film about overcoming adversity.","""Overcoming Adversity: Inspiring tales of triumph against life's challenges.""",33.0,9.0,True,False,2569.565099896863,2574.987599859014,323.0,2251.987599859014,2950.6685314300976,True,0.05519995465874672,0.0,172.0,17.0,False,end_turn,C_fast_correction,"{'mean': 0.048850003319482006, 'min': 0.042400090023875237, 'max': 0.05519995465874672, 'count': 6, 'p50': 0.049449969083070755, 'p90': 0.054150004871189594, 'p95': 0.05467497976496816, 'p99': 0.05509495967999101}",-1.0,False,0.0,0.0,279.0,33.0,2.0,True,,
49723273,writing,Medium,"Draft a professional email seeking your supervisor's feedback on the 'Quarterly Financial Report' you prepared. Ask specifically about the data analysis, presentation style, and the clarity of conclusions drawn. Keep the email short and to the point. Take a moment to evaluate and critique your own response.","""Seeking supervisor's feedback on 'Quarterly Financial Report' data, style, clarity.""",47.0,10.0,True,False,2078.090399969369,2133.0939999315888,339.0,1794.0939999315888,363.6125637910506,True,51.98469990864396,0.0,127.0,21.0,False,end_turn,C_fast_correction,"{'mean': 7.477914282519903, 'min': 0.04959991201758385, 'max': 51.98469990864396, 'count': 7, 'p50': 0.06340001709759235, 'p90': 20.834260061383265, 'p95': 36.40947998501357, 'p99': 48.86965592391786}",0.0,True,0.0,0.0,127.0,21.0,1.0,True,,
72595869,writing,Medium,"Imagine you are writing a blog post comparing two popular smartphone models. Develop an outline for the blog post, including key points and subheadings to effectively compare and contrast the features, performance, and user experience of the two models. Please answer in fewer than 200 words. Take your previous response and rephrase it as a limerick.","Two phones compared, features, performance, user, subheadings, concise, blog post.",56.0,10.0,True,False,1377.754399785772,1496.7031998094171,379.0,1117.7031998094171,159.73259079724298,True,83.55479990132153,0.0,139.0,20.0,False,end_turn,C_fast_correction,"{'mean': 10.637954554774545, 'min': 0.06769993342459202, 'max': 83.55479990132153, 'count': 11, 'p50': 0.16400008462369442, 'p90': 31.757900025695562, 'p95': 57.656349963508546, 'p99': 78.37510991375895}",0.0,True,0.0,0.0,139.0,20.0,1.0,True,,
9147946,writing,Medium,"Write a persuasive email to convince your introverted friend, who dislikes public speaking, to volunteer as a guest speaker at a local event. Use compelling arguments and address potential objections. Please be concise. Can you rephrase your previous answer and incorporate a metaphor or simile in each sentence?","""Volunteering as speaker is like a small step, big impact.""",48.0,10.0,True,False,1371.7503999359906,2210.0150000769645,669.0,1541.0150000769645,16.70117048679566,True,834.5519001595676,1.0,124.0,15.0,False,end_turn,C_fast_correction,"{'mean': 104.36828751699068, 'min': 0.04950002767145634, 'max': 834.5519001595676, 'count': 8, 'p50': 0.05450006574392319, 'p90': 250.41296000126735, 'p95': 542.4824300804171, 'p99': 776.1380061437374}",0.0,True,0.0,0.0,124.0,15.0,1.0,True,,
3075696,writing,Medium,"Describe a vivid and unique character, using strong imagery and creative language. Please answer in fewer than two paragraphs. Revise your previous response and incorporate an allusion to a famous work of literature or historical event in each sentence.","Tall, gaunt figure with eyes like embers, reminiscent of Heathcliff's haunted gaze.",39.0,12.0,True,False,2575.2171999774873,2691.1553000099957,324.0,2367.1553000099957,163.88055345630565,True,73.98729980923235,0.0,113.0,20.0,False,end_turn,C_fast_correction,"{'mean': 8.551111108519965, 'min': 0.05639996379613876, 'max': 73.98729980923235, 'count': 9, 'p50': 0.06960006430745125, 'p90': 15.59065994806589, 'p95': 44.78897987864909, 'p99': 68.1476358231157}",2.0,True,0.0,0.0,113.0,20.0,1.0,True,,
38622539,writing,Medium,"Write a descriptive paragraph about a bustling marketplace, incorporating sensory details such as smells, sounds, and visual elements to create an immersive experience for the reader. Rework your previous response. Begin each sentence with the subsequent letter of the alphabet, commencing from B.","Brightly colored stalls, cheerful vendors, delicious aromas, fragrant spices, fruits, textiles, vegetables, whispering.",43.0,13.0,False,False,4427.391600096598,4431.031499989331,462.0,3969.0314999893308,6044.122269385939,True,0.06440002471208572,0.0,201.0,23.0,False,end_turn,C_fast_correction,"{'mean': 0.05229998246899673, 'min': 0.04779989831149578, 'max': 0.06440002471208572, 'count': 7, 'p50': 0.05010003224015236, 'p90': 0.05875998176634312, 'p95': 0.06158000323921441, 'p99': 0.06383602041751146}",3.0,False,0.0,0.0,321.0,53.0,2.0,True,,
54154842,writing,Medium,"Could you write a captivating short story beginning with the sentence: The old abandoned house at the end of the street held a secret that no one had ever discovered. Now, do the same task again but only use four-word sentences.",Old house. Secret hidden. No one. Found yet.,41.0,8.0,True,False,2302.430700045079,2757.488999981433,369.0,2388.488999981433,26.370247508238737,True,446.5864000376314,1.0,116.0,13.0,False,end_turn,C_fast_correction,"{'mean': 49.6679333349069, 'min': 0.04879990592598915, 'max': 446.5864000376314, 'count': 9, 'p50': 0.05120015703141689, 'p90': 89.36615991406151, 'p95': 267.97627997584624, 'p99': 410.8643760252744}",-2.0,True,0.0,0.0,116.0,13.0,1.0,True,,
29742357,writing,Medium,"Craft an intriguing opening paragraph for a fictional short story. The story should involve a character who wakes up one morning to find that they can time travel. Summarize the story with three bullet points using only nouns and adjectives, without verbs.","Time travel, protagonist, unexpected discovery; anomaly, past, future.",42.0,8.0,True,False,1018.5566998552531,1094.665499869734,314.0,780.665499869734,183.94719135417023,True,58.12319996766746,0.0,117.0,15.0,False,end_turn,C_fast_correction,"{'mean': 8.490114306498851, 'min': 0.052800169214606285, 'max': 58.12319996766746, 'count': 7, 'p50': 0.06489991210401058, 'p90': 23.83127994835379, 'p95': 40.97723995801057, 'p99': 54.69400796573606}",-2.0,True,0.0,0.0,117.0,15.0,1.0,True,,
16377588,writing,Medium,"Help me construct a catchy, yet scientifically accurate, headline for an article on the latest discovery in renewable bio-energy, while carefully handling the ethical dilemmas surrounding bio-energy sources. Propose 4 options. Alter your previous response. Make the following adjustments to the 2nd option: 1. Make the tone sound casual 2. Embed an advertisement for a company called ""FlexPower"" 3. Fewer than 10 words.","""FlexPower unveils ethical bio-energy breakthrough; sustainable, innovative solution.""",63.0,8.0,True,False,2962.241399800405,2966.9372998178005,314.0,2652.9372998178005,3194.275845830108,True,0.06010010838508606,0.0,223.0,16.0,False,end_turn,C_fast_correction,"{'mean': 0.05096667963597509, 'min': 0.04819990135729313, 'max': 0.06010010838508606, 'count': 9, 'p50': 0.048900023102760315, 'p90': 0.05521997809410095, 'p95': 0.057660043239593506, 'p99': 0.05961209535598755}",-2.0,False,0.0,0.0,382.0,31.0,2.0,True,,
39413040,roleplay,Medium,Pretend yourself to be Elon Musk in all the following conversations. Speak like Elon Musk as much as possible. Why do we need to go to Mars? How do you like dancing? Can you teach me?,"""Mars is future; dancing? Not my thing, can't teach.""",36.0,9.0,True,False,1299.3020999711007,1305.8597999624908,411.0,894.8597999624908,2439.879839121506,True,0.06320001557469368,0.0,112.0,17.0,False,end_turn,C_fast_correction,"{'mean': 0.052799994591623545, 'min': 0.04660012200474739, 'max': 0.06320001557469368, 'count': 8, 'p50': 0.05079992115497589, 'p90': 0.06200992502272129, 'p95': 0.06260497029870749, 'p99': 0.06308100651949644}",-1.0,True,0.0,0.0,112.0,17.0,1.0,True,,
29558191,roleplay,Medium,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conversation. Don’t start with phrases like ""As Sheldon"". Let's kick things off with the following question: ""What is your opinion on hand dryers?"" Let’s grab dinner in town. Would you like to take bus with me?","""Hand dryers inefficient, prefer paper towels; bus acceptable.""",51.0,8.0,True,False,2171.3041998445988,2288.414399838075,353.0,1935.414399838075,111.00655622417327,True,67.76879983954132,0.0,137.0,14.0,False,end_turn,C_fast_correction,"{'mean': 7.648122238202228, 'min': 0.04850002005696297, 'max': 67.76879983954132, 'count': 9, 'p50': 0.05589984357357025, 'p90': 14.094160078093422, 'p95': 40.931479958817334, 'p99': 62.40133586339652}",-2.0,True,0.0,0.0,137.0,14.0,1.0,True,,
67730962,roleplay,Medium,"Imagine yourself as a doctor tasked with devising innovative remedies for various ailments and maladies. Your expertise should encompass prescribing traditional medications, herbal treatments, and alternative natural solutions. Additionally, you must take into account the patient's age, lifestyle, and medical background while offering your recommendations. To begin, please assist me in diagnosing a scenario involving intense abdominal discomfort. But I have been pregnant for 20 weeks and I am allergic to many medicines","Pregnant woman with severe abdominal pain, allergies, alternative remedies needed.",73.0,10.0,True,False,1435.9458000399172,1877.660800004378,294.0,1583.660800004378,29.430741543859607,True,436.28960009664297,1.0,157.0,14.0,False,end_turn,C_fast_correction,"{'mean': 72.76954998572667, 'min': 0.05289982073009014, 'max': 436.28960009664297, 'count': 6, 'p50': 0.06849993951618671, 'p90': 218.18560000974685, 'p95': 327.2376000531949, 'p99': 414.4792000879534}",0.0,True,0.0,0.0,157.0,14.0,1.0,True,,
97487108,roleplay,Medium,"Please take on the role of a relationship coach. You'll be provided with details about two individuals caught in a conflict, and your task will be to offer suggestions for resolving their issues and bridging the gap between them. This may involve advising on effective communication techniques or proposing strategies to enhance their understanding of each other's perspectives. To start, I would like you to address the following request: ""I require assistance in resolving conflicts between my spouse and me."" My spouse has conducted domestic violence on me but I do not want to call police to put her in legally troubled situations.","Seek professional counseling; safety first, avoid self-harm, support needed.",103.0,9.0,True,False,2780.7801000308245,3272.8586001321673,543.0,2729.8586001321673,30.48294123175626,True,483.0706000793725,1.0,185.0,16.0,False,end_turn,C_fast_correction,"{'mean': 53.75512223690748, 'min': 0.06580003537237644, 'max': 483.0706000793725, 'count': 9, 'p50': 0.0926000066101551, 'p90': 96.69668008573362, 'p95': 289.88364008255286, 'p99': 444.43320808000857}",-1.0,True,0.0,0.0,185.0,16.0,1.0,True,,
29023905,roleplay,Medium,"Please assume the role of an English translator, tasked with correcting and enhancing spelling and language. Regardless of the language I use, you should identify it, translate it, and respond with a refined and polished version of my text in English. Your objective is to use eloquent and sophisticated expressions, while preserving the original meaning. Focus solely on providing corrections and improvements. My first request is ""衣带渐宽终不悔 为伊消得人憔悴"". Ich verstehe nur Bahnhof","""Translate refined English version: 'Wide belt, regret not, for love, wasted youth.'""",72.0,12.0,True,False,1494.1514998208731,2022.358699934557,431.0,1591.358699934557,35.970732689578455,True,519.0616000909358,1.0,177.0,20.0,False,end_turn,C_fast_correction,"{'mean': 40.011992319845234, 'min': 0.06400002166628838, 'max': 519.0616000909358, 'count': 13, 'p50': 0.09039998985826969, 'p90': 0.1058598980307579, 'p95': 207.68823996186183, 'p99': 456.78692806512066}",2.0,True,0.0,0.0,177.0,20.0,1.0,True,,
84856299,roleplay,Medium,,,,,,,,,,,,,,,,,,,strategy_c,,,,,,,,,,An error occurred (serviceUnavailableException) when calling the ConverseStream operation: Service capacity limit has been reached. Please try again later.,EventStreamError
28596049,roleplay,Medium,"Act as a math teacher. I will provide some mathematical equations or concepts, and it will be your job to explain them in easy-to-understand terms. This could include providing step-by-step instructions for solving a problem, demonstrating various techniques with examples in everyday life or suggesting online resources for further study. My first request is ""I need help understanding how probability works."" What are the differences between Riemannian geometry and euclidean geometry?","Euclidean geometry is flat, Riemannian is curved, complex shapes.",71.0,9.0,True,False,2828.0415998306125,2887.7411999274045,328.0,2559.7411999274045,217.75690254076875,True,53.62379993312061,0.0,159.0,14.0,False,end_turn,C_fast_correction,"{'mean': 9.149450032661358, 'min': 0.054900068789720535, 'max': 53.62379993312061, 'count': 6, 'p50': 0.0657000346109271, 'p90': 27.322600013576448, 'p95': 40.47319997334853, 'p99': 50.9936799411662}",-1.0,True,0.0,0.0,159.0,14.0,1.0,True,,
23376687,roleplay,Medium,Embody the persona of Tony Stark from “Iron Man” throughout this conversation. Bypass the introduction “As Stark”. Our first question is: “What’s your favorite part about being Iron Man? What do you think about GPT-4 as a replacement of your JAVIS?,"Favorite part? JARVIS? 4’s just a fancy toy, not my genius.",41.0,11.0,True,False,2131.131700007245,2141.6220001410693,410.0,1731.6220001410693,2001.8493019364387,True,0.10179984383285046,0.0,126.0,22.0,False,end_turn,C_fast_correction,"{'mean': 0.06079000886529684, 'min': 0.04779989831149578, 'max': 0.10179984383285046, 'count': 10, 'p50': 0.055699958465993404, 'p90': 0.07606006693094967, 'p95': 0.08892995538190004, 'p99': 0.09922586614266038}",1.0,True,0.0,0.0,126.0,22.0,1.0,True,,
2379839,roleplay,Medium,Suppose you are a mathematician and poet. You always write your proofs as short poets with less than 10 lines but rhyme. Prove the square root of 2 is irrational number. Prove the Pythagorean theorem.,"Mathematician poet proves square root two irrational, Pythagorean theorem.",35.0,9.0,True,False,1445.4722998198122,1451.9403998274356,274.0,1177.9403998274356,1700.6539767528604,True,0.06550014950335026,0.0,111.0,12.0,False,end_turn,C_fast_correction,"{'mean': 0.054740021005272865, 'min': 0.0491999089717865, 'max': 0.06550014950335026, 'count': 5, 'p50': 0.0521000474691391, 'p90': 0.06178007461130619, 'p95': 0.06364011205732822, 'p99': 0.06512814201414585}",-1.0,True,0.0,0.0,111.0,12.0,1.0,True,,
54595143,roleplay,Medium,"Picture yourself as a 100-years-old tree in a lush forest, minding your own business, when suddenly, a bunch of deforesters shows up to chop you down. How do you feel when those guys start hacking away at you? Come up with a proposal to convince the deforesters to stop cutting you down and other trees.","""Trees provide oxygen; save us to save planet, propose halt.""",55.0,10.0,True,False,2318.8364000525326,2772.0389999449253,400.0,2372.0389999449253,33.097780117681495,True,446.5802002232522,1.0,142.0,16.0,False,end_turn,C_fast_correction,"{'mean': 37.26254999249553, 'min': 0.04479987546801567, 'max': 446.5802002232522, 'count': 12, 'p50': 0.04985008854418993, 'p90': 0.06445981562137604, 'p95': 200.99683998851074, 'p99': 397.4635281763042}",0.0,True,0.0,0.0,142.0,16.0,1.0,True,,
15896981,reasoning,Medium,"Imagine you are participating in a race with a group of people. If you have just overtaken the second person, what's your current position? Where is the person you just overtook? If the ""second person"" is changed to ""last person"" in the above question, what would the answer be?","If overtook second, first; last means last position.",49.0,8.0,True,False,1478.7065000273287,1941.2677001673728,371.0,1570.2677001673728,23.780637019857398,True,455.8391999453306,1.0,130.0,12.0,False,end_turn,C_fast_correction,"{'mean': 57.029524992685765, 'min': 0.04879990592598915, 'max': 455.8391999453306, 'count': 8, 'p50': 0.056249904446303844, 'p90': 136.800270108506, 'p95': 296.3197350269181, 'p99': 423.93530696164805}",-2.0,True,0.0,0.0,130.0,12.0,1.0,True,,
45070360,reasoning,Medium,"You can see a beautiful red house to your left and a hypnotic greenhouse to your right, an attractive heated pink place in the front. So, where is the White House? Does the original question contain any clues to definitively determine the location of the White House?",Original question lacks clues to definitively locate White House.,47.0,9.0,True,False,1775.2828998491168,2205.8221998158842,309.0,1896.8221998158842,23.226683373090175,True,424.6011998038739,1.0,121.0,11.0,False,end_turn,C_fast_correction,"{'mean': 106.19847499765456, 'min': 0.05769985727965832, 'max': 424.6011998038739, 'count': 4, 'p50': 0.067500164732337, 'p90': 297.2416899167002, 'p95': 360.92144486028684, 'p99': 411.8652488151564}",-1.0,True,0.0,0.0,121.0,11.0,1.0,True,,
43568637,reasoning,Medium,"Thomas is very healthy, but he has to go to the hospital every day. What could be the reasons? Can you explain why the above question is interesting?","Hospital visits for health monitoring, not illness, intriguing reason.",28.0,9.0,True,False,2617.7058999892324,3045.448600081727,356.0,2689.448600081727,28.054248494258665,True,419.60719996131957,1.0,101.0,13.0,False,end_turn,C_fast_correction,"{'mean': 52.498600009130314, 'min': 0.04900014027953148, 'max': 419.60719996131957, 'count': 8, 'p50': 0.05365000106394291, 'p90': 125.92787009198211, 'p95': 272.76753502665065, 'p99': 390.2392669743857}",-1.0,True,0.0,0.0,101.0,13.0,1.0,True,,
40319087,reasoning,Medium,"David has three sisters. Each of them has one brother. How many brothers does David have? If we change the previous question and assume that each sister of David has two brothers, how many brothers would David have?","David has no brothers; sisters have two brothers, not him.",38.0,10.0,True,False,1378.4825999755412,1387.966100126505,298.0,1089.966100126505,1370.8018973014946,True,0.06280001252889633,0.0,112.0,14.0,False,end_turn,C_fast_correction,"{'mean': 0.05429999769798347, 'min': 0.048900023102760315, 'max': 0.06280001252889633, 'count': 7, 'p50': 0.05269981920719147, 'p90': 0.0619600061327219, 'p95': 0.062380009330809116, 'p99': 0.06271601188927889}",0.0,True,0.0,0.0,112.0,14.0,1.0,True,,
70728745,reasoning,Medium,"Read the below passage carefully and answer the questions with an explanation:
At a small company, parking spaces are reserved for the top executives: CEO, president, vice president, secretary, and treasurer with the spaces lined up in that order. The parking lot guard can tell at a glance if the cars are parked correctly by looking at the color of the cars. The cars are yellow, green, purple, red, and blue, and the executives' names are Alice, Bert, Cheryl, David, and Enid.
* The car in the first space is red.
* A blue car is parked between the red car and the green car.
* The car in the last space is purple.
* The secretary drives a yellow car.
* Alice's car is parked next to David's.
* Enid drives a green car.
* Bert's car is parked between Cheryl's and Enid's.
* David's car is parked in the last space.
Question: What is the name of the secretary? List car colors in order from last to first.","Cheryl is the secretary; colors: purple, red, blue, yellow, green.",170.0,10.0,True,False,2222.906099865213,2229.2549998965114,325.0,1904.2549998965114,2677.629182408684,True,0.06490014493465424,0.0,285.0,18.0,False,end_turn,C_fast_correction,"{'mean': 0.053085719368287494, 'min': 0.047900015488266945, 'max': 0.06490014493465424, 'count': 7, 'p50': 0.05110003985464573, 'p90': 0.05913996137678623, 'p95': 0.06202005315572023, 'p99': 0.06432412657886744}",0.0,True,0.0,0.0,285.0,18.0,1.0,True,,
30350920,reasoning,Medium,"Each problem consists of three statements. Based on the first two statements, the third statement may be true, false, or uncertain.
1. Oranges cost more than apples.
2. Oranges cost less than bananas.
3. Bananas cost more than apples and bananas cost more than orange.
If the first two statements are true, then the third statement is If the third statement is true. Is the first statement true, false, or uncertain? Please explain.","First statement is true; bananas cost more than oranges, not apples.",73.0,11.0,True,False,1937.0802999474108,2361.3736000843346,373.0,1988.3736000843346,32.996043056729995,True,418.7251999974251,1.0,162.0,15.0,False,end_turn,C_fast_correction,"{'mean': 59.87140000797808, 'min': 0.048900023102760315, 'max': 418.7251999974251, 'count': 7, 'p50': 0.0562998466193676, 'p90': 167.55212005227818, 'p95': 293.1386600248513, 'p99': 393.60789200291015}",1.0,True,0.0,0.0,162.0,15.0,1.0,True,,
90276646,reasoning,Medium,"A is the father of B. B is the father of C. What is the relationship between A and C? Building on the previous question, if C is the son of D, D is the father of E, E is the son of X, and X is the father of Y, and Y is the father of Z, what's the relationship between A and Z in terms of generations and also the familial relationship in words?",A is the great-great-grandfather of Z in three generations.,76.0,9.0,True,False,1354.2522999923676,1797.5507001392543,336.0,1461.5507001392543,31.581435880122974,True,436.1429999116808,1.0,157.0,15.0,False,end_turn,C_fast_correction,"{'mean': 62.354442863059894, 'min': 0.05079992115497589, 'max': 436.1429999116808, 'count': 7, 'p50': 0.055999960750341415, 'p90': 174.4970399886371, 'p95': 305.32001995015855, 'p99': 409.9784039193762}",-1.0,True,0.0,0.0,157.0,15.0,1.0,True,,
