prompt_id,category,complexity,prompt,response,prompt_word_count,response_word_count,is_compliant,is_estimated_usage,ttft_ms,e2e_latency_ms,server_latency_ms,client_overhead_ms,otps,has_valid_metrics,max_inter_token_latency_ms,stall_count,input_tokens,output_tokens,hit_token_limit,stop_reason,strategy,latency_percentiles,word_count_delta,first_attempt_compliant,cache_creation_input_tokens,cache_read_input_tokens,total_cost_input_tokens,total_cost_output_tokens,num_attempts,has_token_mismatch
97392077,humanities,Low,Which methods did Socrates employ to challenge the prevailing thoughts of his time? Let's bring Socrates to modern world. Generate a conversation between Socrates and Bill Gates to debate on generative AI for education.,Socrates debates Bill Gates on generative AI's role in modern education.,34,11,True,False,1491.6133999358863,1927.3953998927027,338.0,1589.3953998927027,32.12615482371305,True,431.5755001734942,1,108,15,False,end_turn,C_fast_correction,"{'mean': 71.97859999723732, 'min': 0.04910002462565899, 'max': 431.5755001734942, 'count': 6, 'p50': 0.05749997217208147, 'p90': 215.82835004664958, 'p95': 323.7019251100719, 'p99': 410.0007851608098}",1,True,0,0,108,15,1,True
36620167,humanities,Low,What are some business etiquette norms when doing business in Japan? Create a video script for training new employees of a car wash business in Japan. Highlight the above etiquette norms.,"Business etiquette in Japan: respect, formality, bowing, and gift-giving.",31,9,True,False,1025.4486999474466,1473.027199972421,320.0,1153.027199972421,35.74791907812198,True,442.9727999959141,1,103,17,False,end_turn,C_fast_correction,"{'mean': 55.42012501973659, 'min': 0.04910002462565899, 'max': 442.9727999959141, 'count': 8, 'p50': 0.05465000867843628, 'p90': 132.9383200267329, 'p95': 287.9555600113233, 'p99': 411.9693519989959}",-1,True,0,0,103,17,1,True
46111977,humanities,Low,"Suggest five award-winning documentary films with brief background descriptions for aspiring filmmakers to study. With the spirit in the first film, craft a succinct and persuasive pitch for a film about overcoming adversity.","""Five award-winners: study, pitch overcoming adversity film next.""",33,8,True,False,1704.0432998910546,1819.1553999204189,296.0,1523.1553999204189,130.30776083638133,True,53.883699933066964,0,107,16,False,end_turn,C_fast_correction,"{'mean': 8.196828587512885, 'min': 0.06350013427436352, 'max': 53.883699933066964, 'count': 7, 'p50': 0.08519995026290417, 'p90': 23.027560021728295, 'p95': 38.455629977397585, 'p99': 50.79808594193307}",-2,True,0,0,107,16,1,True
49723273,writing,Medium,"Draft a professional email seeking your supervisor's feedback on the 'Quarterly Financial Report' you prepared. Ask specifically about the data analysis, presentation style, and the clarity of conclusions drawn. Keep the email short and to the point. Take a moment to evaluate and critique your own response.","""Seek supervisor's feedback on 'Quarterly Financial Report' data, style, clarity.""",47,10,True,False,1454.819899983704,1941.154400119558,365.0,1576.154400119558,39.06776096430028,True,482.843300094828,1,127,20,False,end_turn,C_fast_correction,"{'mean': 80.52489999681711, 'min': 0.05339994095265865, 'max': 482.843300094828, 'count': 6, 'p50': 0.06374996155500412, 'p90': 241.45680002402514, 'p95': 362.1500500594266, 'p99': 458.70465008774784}",0,True,0,0,127,20,1,True
72595869,writing,Medium,"Imagine you are writing a blog post comparing two popular smartphone models. Develop an outline for the blog post, including key points and subheadings to effectively compare and contrast the features, performance, and user experience of the two models. Please answer in fewer than 200 words. Take your previous response and rephrase it as a limerick.","Two phones compared, features, performance, user, side by side.",56,9,True,False,1721.5801998972893,1844.9832000769675,404.0,1440.9832000769675,113.44942975142914,True,97.63790015131235,0,139,15,False,end_turn,C_fast_correction,"{'mean': 11.001833352363771, 'min': 0.0491999089717865, 'max': 97.63790015131235, 'count': 9, 'p50': 0.06340001709759235, 'p90': 20.310540124773997, 'p95': 58.97422013804313, 'p99': 89.90516414865851}",-1,True,0,0,139,15,1,True
9147946,writing,Medium,"Write a persuasive email to convince your introverted friend, who dislikes public speaking, to volunteer as a guest speaker at a local event. Use compelling arguments and address potential objections. Please be concise. Can you rephrase your previous answer and incorporate a metaphor or simile in each sentence?","""Volunteering as speaker is like a quiet river finding its voice.""",48,11,True,False,1351.2493001762778,1829.1029001120478,317.0,1512.1029001120478,29.29767611226909,True,472.92189998552203,1,124,15,False,end_turn,C_fast_correction,"{'mean': 52.60629998520017, 'min': 0.048900023102760315, 'max': 472.92189998552203, 'count': 9, 'p50': 0.05239993333816528, 'p90': 94.71069993451246, 'p95': 283.81629996001703, 'p99': 435.100779980421}",1,True,0,0,124,15,1,True
3075696,writing,Medium,"Describe a vivid and unique character, using strong imagery and creative language. Please answer in fewer than two paragraphs. Revise your previous response and incorporate an allusion to a famous work of literature or historical event in each sentence.","Tall, raven-haired figure, eyes like stormy seas, reminiscent of Ahab's obsession.",39,11,True,False,1700.2867998089641,1778.8674999028444,347.0,1431.8674999028444,241.78965035054048,True,69.70640015788376,0,113,20,False,end_turn,C_fast_correction,"{'mean': 8.524366680325734, 'min': 0.06459979340434074, 'max': 69.70640015788376, 'count': 9, 'p50': 0.07200008258223534, 'p90': 18.569600069895397, 'p95': 44.138000113889554, 'p99': 64.59272014908493}",1,True,0,0,113,20,1,True
38622539,writing,Medium,"Write a descriptive paragraph about a bustling marketplace, incorporating sensory details such as smells, sounds, and visual elements to create an immersive experience for the reader. Rework your previous response. Begin each sentence with the subsequent letter of the alphabet, commencing from B.","Brightly colored stalls, exotic spices, lively vendors, music, vibrant flowers, garlic, herbs, fruits.",43,13,False,False,1888.434899970889,1920.137899927795,360.0,1560.137899927795,693.9406374760997,True,27.339400025084615,0,201,23,False,end_turn,C_fast_correction,"{'mean': 3.178766669912471, 'min': 0.042800093069672585, 'max': 27.339400025084615, 'count': 9, 'p50': 0.05810009315609932, 'p90': 6.16691992618144, 'p95': 16.753159975633018, 'p99': 25.222152015194297}",3,False,0,0,321,53,2,True
54154842,writing,Medium,"Could you write a captivating short story beginning with the sentence: The old abandoned house at the end of the street held a secret that no one had ever discovered. Now, do the same task again but only use four-word sentences.",Old house. Secret hidden. No one found. Mystery unsolved.,41,9,True,False,1727.0216001197696,1793.5790999326855,320.0,1473.5790999326855,195.3198367808471,True,62.519799917936325,0,116,14,False,end_turn,C_fast_correction,"{'mean': 7.168288885926207, 'min': 0.0545999500900507, 'max': 62.519799917936325, 'count': 9, 'p50': 0.06430014036595821, 'p90': 13.740280084311973, 'p95': 38.13004000112412, 'p99': 57.64184793457388}",-1,True,0,0,116,14,1,True
29742357,writing,Medium,"Craft an intriguing opening paragraph for a fictional short story. The story should involve a character who wakes up one morning to find that they can time travel. Summarize the story with three bullet points using only nouns and adjectives, without verbs.","Time travel, protagonist, unexpected discovery, alternate realities, new challenges.",42,9,True,False,1348.5244999174029,1353.4128998871893,392.0,961.4128998871893,2863.9227736129205,True,0.06310013122856617,0,117,15,False,end_turn,C_fast_correction,"{'mean': 0.051800006379683815, 'min': 0.04779989831149578, 'max': 0.06310013122856617, 'count': 9, 'p50': 0.04970002919435501, 'p90': 0.05685989744961262, 'p95': 0.059980014339089394, 'p99': 0.062476107850670815}",-1,True,0,0,117,15,1,True
16377588,writing,Medium,"Help me construct a catchy, yet scientifically accurate, headline for an article on the latest discovery in renewable bio-energy, while carefully handling the ethical dilemmas surrounding bio-energy sources. Propose 4 options. Alter your previous response. Make the following adjustments to the 2nd option: 1. Make the tone sound casual 2. Embed an advertisement for a company called ""FlexPower"" 3. Fewer than 10 words.","""FlexPower unveils bio-energy breakthrough, tackles ethical dilemmas.""",63,7,False,False,1683.8253000751138,1710.6229001656175,325.0,1385.6229001656175,485.1180686365579,True,21.36739995330572,0,222,14,False,end_turn,C_fast_correction,"{'mean': 4.559660004451871, 'min': 0.058399979025125504, 'max': 21.36739995330572, 'count': 5, 'p50': 0.08820020593702793, 'p90': 13.306599948555233, 'p95': 17.336999950930473, 'p99': 20.561319952830672}",-3,False,0,0,381,28,2,True
39413040,roleplay,Medium,Pretend yourself to be Elon Musk in all the following conversations. Speak like Elon Musk as much as possible. Why do we need to go to Mars? How do you like dancing? Can you teach me?,"""Mars is future; dancing? Not my thing, can't teach.""",36,9,True,False,1747.684100177139,1816.6985001880676,331.0,1485.6985001880676,231.8356748369381,True,62.19050008803606,0,112,17,False,end_turn,C_fast_correction,"{'mean': 7.945137476781383, 'min': 0.09330012835562229, 'max': 62.19050008803606, 'count': 8, 'p50': 0.11879985686391592, 'p90': 19.12839002907275, 'p95': 40.65944505855438, 'p99': 57.884289082139716}",-1,True,0,0,112,17,1,True
29558191,roleplay,Medium,"Embrace the role of Sheldon from ""The Big Bang Theory"" as we delve into our conversation. Don’t start with phrases like ""As Sheldon"". Let's kick things off with the following question: ""What is your opinion on hand dryers?"" Let’s grab dinner in town. Would you like to take bus with me?","""Hand dryers inefficient, prefer paper towels; bus acceptable.""",51,8,True,False,1679.346000077203,1798.8385001663119,341.0,1457.8385001663119,108.79343883763025,True,71.35690003633499,0,137,14,False,end_turn,C_fast_correction,"{'mean': 13.069044436431593, 'min': 0.050900038331747055, 'max': 71.35690003633499, 'count': 9, 'p50': 0.06429990753531456, 'p90': 50.30153989791871, 'p95': 60.82921996712684, 'p99': 69.25136402249336}",-2,True,0,0,137,14,1,True
67730962,roleplay,Medium,"Imagine yourself as a doctor tasked with devising innovative remedies for various ailments and maladies. Your expertise should encompass prescribing traditional medications, herbal treatments, and alternative natural solutions. Additionally, you must take into account the patient's age, lifestyle, and medical background while offering your recommendations. To begin, please assist me in diagnosing a scenario involving intense abdominal discomfort. But I have been pregnant for 20 weeks and I am allergic to many medicines","Pregnant, severe abdominal pain, allergies; herbal, lifestyle advice needed.",73,9,True,False,1437.8102000337094,1920.796899823472,339.0,1581.796899823472,28.986305432621663,True,478.26809994876385,1,157,15,False,end_turn,C_fast_correction,"{'mean': 59.832175000337884, 'min': 0.047900015488266945, 'max': 478.26809994876385, 'count': 8, 'p50': 0.052999937906861305, 'p90': 143.53054987732312, 'p95': 310.8993249130433, 'p99': 444.79434494161967}",-1,True,0,0,157,15,1,True
97487108,roleplay,Medium,"Please take on the role of a relationship coach. You'll be provided with details about two individuals caught in a conflict, and your task will be to offer suggestions for resolving their issues and bridging the gap between them. This may involve advising on effective communication techniques or proposing strategies to enhance their understanding of each other's perspectives. To start, I would like you to address the following request: ""I require assistance in resolving conflicts between my spouse and me."" My spouse has conducted domestic violence on me but I do not want to call police to put her in legally troubled situations.","Seek safe counseling; prioritize safety, avoid police, understand perspectives.",103,9,True,False,2779.38159997575,2842.5064999610186,387.0,2455.5064999610186,205.9409203505079,True,59.78659982793033,0,245,14,False,end_turn,C_fast_correction,"{'mean': 6.688444461259577, 'min': 0.04800013266503811, 'max': 59.78659982793033, 'count': 9, 'p50': 0.04940014332532883, 'p90': 12.00395985506476, 'p95': 35.89527984149752, 'p99': 55.008335830643766}",-1,False,0,0,430,25,2,True
29023905,roleplay,Medium,"Please assume the role of an English translator, tasked with correcting and enhancing spelling and language. Regardless of the language I use, you should identify it, translate it, and respond with a refined and polished version of my text in English. Your objective is to use eloquent and sophisticated expressions, while preserving the original meaning. Focus solely on providing corrections and improvements. My first request is ""衣带渐宽终不悔 为伊消得人憔悴"". Ich verstehe nur Bahnhof","""Translate refined version: 'Belt grows wide, regret not; for love, I'm frail.'""",72,12,True,False,1299.4091999717057,1714.1946000047028,475.0,1239.1946000047028,53.03947534857748,True,0.5224000196903944,0,177,23,False,end_turn,C_fast_correction,"{'mean': 0.08657332509756088, 'min': 0.04740012809634209, 'max': 0.5224000196903944, 'count': 15, 'p50': 0.05270005203783512, 'p90': 0.07969993166625498, 'p95': 0.2204899210482831, 'p99': 0.462017999961972}",2,True,0,0,177,23,1,True
84856299,roleplay,Medium,"Now you are a machine learning engineer. Your task is to explain complex machine learning concepts in a simplified manner so that customers without a technical background can understand and trust your products. Let's start with the question: ""What is a language model? Is it trained using labeled or unlabelled data?"" Is this true? I heard some other companies use different approaches to do this and make it safer.",Language model trained on unlabelled data; safer approaches vary.,69,9,True,False,1530.2589000202715,1534.5515001099557,421.0,1113.5515001099557,2795.5084911911795,True,0.07600011304020882,0,149,13,False,end_turn,C_fast_correction,"{'mean': 0.053771438875368664, 'min': 0.04830001853406429, 'max': 0.07600011304020882, 'count': 7, 'p50': 0.04900014027953148, 'p90': 0.06369994953274727, 'p95': 0.06985003128647803, 'p99': 0.07477009668946265}",-1,True,0,0,149,13,1,True
28596049,roleplay,Medium,"Act as a math teacher. I will provide some mathematical equations or concepts, and it will be your job to explain them in easy-to-understand terms. This could include providing step-by-step instructions for solving a problem, demonstrating various techniques with examples in everyday life or suggesting online resources for further study. My first request is ""I need help understanding how probability works."" What are the differences between Riemannian geometry and euclidean geometry?","Riemannian vs. Euclidean geometry: curvature, dimensions, non-flat spaces.",71,8,True,False,1029.7880000434816,1543.266599997878,342.0,1201.266599997878,31.160013292513078,True,432.48509988188744,1,159,17,False,end_turn,C_fast_correction,"{'mean': 56.66379997920659, 'min': 0.05150004290044308, 'max': 432.48509988188744, 'count': 9, 'p50': 0.062000006437301636, 'p90': 146.20645996183163, 'p95': 289.3457799218594, 'p99': 403.85723588988185}",-2,True,0,0,159,17,1,True
23376687,roleplay,Medium,Embody the persona of Tony Stark from “Iron Man” throughout this conversation. Bypass the introduction “As Stark”. Our first question is: “What’s your favorite part about being Iron Man? What do you think about GPT-4 as a replacement of your JAVIS?,"JARVIS irreplaceable, GPT-4? No chance. Stark’s tech, always superior.",41,9,True,False,2234.2061998788267,2298.034799983725,360.0,1938.034799983725,329.00611897312245,True,59.28670009598136,0,194,22,False,end_turn,C_fast_correction,"{'mean': 6.710755561167995, 'min': 0.04300009459257126, 'max': 59.28670009598136, 'count': 9, 'p50': 0.055099837481975555, 'p90': 12.395420018583547, 'p95': 35.84106005728243, 'p99': 54.59757208824157}",-1,False,0,0,320,41,2,True
2379839,roleplay,Medium,Suppose you are a mathematician and poet. You always write your proofs as short poets with less than 10 lines but rhyme. Prove the square root of 2 is irrational number. Prove the Pythagorean theorem.,"""Square root two is irrational, Pythagorean theorem proves.""",35,8,True,False,1018.3342001400888,1079.839900135994,302.0,777.839900135994,178.84521273202878,True,57.85720003768802,0,111,12,False,end_turn,C_fast_correction,"{'mean': 11.639599967747927, 'min': 0.07839989848434925, 'max': 57.85720003768802, 'count': 5, 'p50': 0.08239992894232273, 'p90': 34.754200000315905, 'p95': 46.30570001900195, 'p99': 55.546900033950806}",-2,True,0,0,111,12,1,True
54595143,roleplay,Medium,"Picture yourself as a 100-years-old tree in a lush forest, minding your own business, when suddenly, a bunch of deforesters shows up to chop you down. How do you feel when those guys start hacking away at you? Come up with a proposal to convince the deforesters to stop cutting you down and other trees.","""Trees provide oxygen; stop cutting, save forest, protect planet.""",55,9,True,False,1975.9385997895151,2090.713899815455,373.0,1717.713899815455,130.69013974792404,True,104.71279988996685,0,142,16,False,end_turn,C_fast_correction,"{'mean': 9.407900002164146, 'min': 0.0545999500900507, 'max': 104.71279988996685, 'count': 12, 'p50': 0.10665005538612604, 'p90': 5.576400039717557, 'p95': 50.45353997265913, 'p99': 93.86094790650537}",-1,True,0,0,142,16,1,True
15896981,reasoning,Medium,"Imagine you are participating in a race with a group of people. If you have just overtaken the second person, what's your current position? Where is the person you just overtook? If the ""second person"" is changed to ""last person"" in the above question, what would the answer be?","If overtook second, first; last means you're last now.",49,9,True,False,1410.961200017482,1415.0160001590848,354.0,1061.0160001590848,3452.697916318552,True,0.06500002928078175,0,130,15,False,end_turn,C_fast_correction,"{'mean': 0.050955555505222745, 'min': 0.04650000482797623, 'max': 0.06500002928078175, 'count': 9, 'p50': 0.04850002005696297, 'p90': 0.056999968364834785, 'p95': 0.060999998822808266, 'p99': 0.06420002318918705}",-1,True,0,0,130,15,1,True
45070360,reasoning,Medium,"You can see a beautiful red house to your left and a hypnotic greenhouse to your right, an attractive heated pink place in the front. So, where is the White House? Does the original question contain any clues to definitively determine the location of the White House?",Original question lacks clues to definitively determine White House location.,47,10,True,False,1426.2334001250565,1862.2473001014441,313.0,1549.2473001014441,25.228553494729656,True,0.06580003537237644,0,121,12,False,end_turn,C_fast_correction,"{'mean': 0.05454001948237419, 'min': 0.04900014027953148, 'max': 0.06580003537237644, 'count': 5, 'p50': 0.05159992724657059, 'p90': 0.06204000674188137, 'p95': 0.0639200210571289, 'p99': 0.06542403250932693}",0,True,0,0,121,12,1,True
43568637,reasoning,Medium,"Thomas is very healthy, but he has to go to the hospital every day. What could be the reasons? Can you explain why the above question is interesting?","Hospital visits for health monitoring, not illness, intriguing reason.",28,9,True,False,1835.9926000703126,1839.9716999847442,348.0,1491.9716999847442,3015.7573969122714,True,0.06729993037879467,0,101,13,False,end_turn,C_fast_correction,"{'mean': 0.05177498678676784, 'min': 0.04579988308250904, 'max': 0.06729993037879467, 'count': 8, 'p50': 0.04879990592598915, 'p90': 0.060160038992762566, 'p95': 0.06372998468577862, 'p99': 0.06658594124019146}",-1,True,0,0,101,13,1,True
40319087,reasoning,Medium,"David has three sisters. Each of them has one brother. How many brothers does David have? If we change the previous question and assume that each sister of David has two brothers, how many brothers would David have?","David has no brothers; sisters have two brothers, not counting himself.",38,11,True,False,1067.4459000583738,1488.02090017125,417.0,1071.02090017125,33.287760794727696,True,417.9054000414908,1,112,15,False,end_turn,C_fast_correction,"{'mean': 46.48247777691318, 'min': 0.048900023102760315, 'max': 417.9054000414908, 'count': 9, 'p50': 0.05320017226040363, 'p90': 83.63331994041808, 'p95': 250.76935999095426, 'p99': 384.4781920313835}",1,True,0,0,112,15,1,True
70728745,reasoning,Medium,"Read the below passage carefully and answer the questions with an explanation:
At a small company, parking spaces are reserved for the top executives: CEO, president, vice president, secretary, and treasurer with the spaces lined up in that order. The parking lot guard can tell at a glance if the cars are parked correctly by looking at the color of the cars. The cars are yellow, green, purple, red, and blue, and the executives' names are Alice, Bert, Cheryl, David, and Enid.
* The car in the first space is red.
* A blue car is parked between the red car and the green car.
* The car in the last space is purple.
* The secretary drives a yellow car.
* Alice's car is parked next to David's.
* Enid drives a green car.
* Bert's car is parked between Cheryl's and Enid's.
* David's car is parked in the last space.
Question: What is the name of the secretary? List car colors in order from last to first.","Cheryl is the secretary; colors: purple, red, blue, yellow, green.",170,10,True,False,1306.51789996773,1311.2569998484105,345.0,966.2569998484105,3587.17909054897,True,0.05679996684193611,0,285,18,False,end_turn,C_fast_correction,"{'mean': 0.05048569957060473, 'min': 0.04719989374279976, 'max': 0.05679996684193611, 'count': 7, 'p50': 0.05029980093240738, 'p90': 0.053740013390779495, 'p95': 0.055269990116357796, 'p99': 0.05649397149682045}",0,True,0,0,285,18,1,True
30350920,reasoning,Medium,"Each problem consists of three statements. Based on the first two statements, the third statement may be true, false, or uncertain.
1. Oranges cost more than apples.
2. Oranges cost less than bananas.
3. Bananas cost more than apples and bananas cost more than orange.
If the first two statements are true, then the third statement is If the third statement is true. Is the first statement true, false, or uncertain? Please explain.","First statement is true; bananas cost more than oranges, not apples.",73,11,True,False,1057.461499935016,1132.535899989307,323.0,809.5358999893069,186.48167670838185,True,42.950599920004606,0,162,15,False,end_turn,C_fast_correction,"{'mean': 6.3129571332995384, 'min': 0.05959998816251755, 'max': 42.950599920004606, 'count': 7, 'p50': 0.07740012370049953, 'p90': 17.66563989222051, 'p95': 30.308119906112523, 'p99': 40.422103917226174}",1,True,0,0,162,15,1,True
90276646,reasoning,Medium,"A is the father of B. B is the father of C. What is the relationship between A and C? Building on the previous question, if C is the son of D, D is the father of E, E is the son of X, and X is the father of Y, and Y is the father of Z, what's the relationship between A and Z in terms of generations and also the familial relationship in words?",A is the great-great-grandfather of Z in three generations.,76,9,True,False,1774.4263000786304,1893.8053001184016,358.0,1535.8053001184016,117.27355728675806,True,71.90700015053153,0,157,15,False,end_turn,C_fast_correction,"{'mean': 10.457557127145785, 'min': 0.05339994095265865, 'max': 71.90700015053153, 'count': 7, 'p50': 0.06819982081651688, 'p90': 29.35368008911612, 'p95': 50.630340119823764, 'p99': 67.65166814438996}",-1,True,0,0,157,15,1,True
32663300,reasoning,Medium,"Which word does not belong with the others?
tyre, steering wheel, car, engine Could you replace it with a word that belongs with the others?","""Steering wheel"" does not belong; ""wheel"" fits better.",25,8,True,False,1455.2250001579523,1460.1486001629382,339.0,1121.1486001629382,3046.5513008388402,True,0.06289989687502384,0,100,16,False,end_turn,C_fast_correction,"{'mean': 0.05194998811930418, 'min': 0.04760012961924076, 'max': 0.06289989687502384, 'count': 6, 'p50': 0.049200025387108326, 'p90': 0.058949925005435944, 'p95': 0.06092491094022989, 'p99': 0.06250489968806505}",-2,True,0,0,100,16,1,True
28957987,reasoning,Medium,"One morning after sunrise, Suresh was standing facing a pole. The shadow of the pole fell exactly to his right. Can you tell me the direction towards which the shadow was pointing - east, south, west, or north? Explain your reasoning steps. To which direction was Suresh facing? How do you solve this?","Suresh faced west; shadow fell east, indicating sunrise in morning.",53,10,True,False,1769.659300101921,1889.225000049919,393.0,1496.225000049919,108.7268339135222,True,102.89130010642111,0,132,14,False,end_turn,C_fast_correction,"{'mean': 11.772989993914962, 'min': 0.050900038331747055, 'max': 102.89130010642111, 'count': 10, 'p50': 0.06410002242773771, 'p90': 22.78148999903348, 'p95': 62.83639505272722, 'p99': 94.88031909568237}",0,True,0,0,132,14,1,True
